score,id,class,significance,file,line number,procedure,priority,state,finding,owner,url
50,10869908.7545215339,Inappropriate Assignment Type,Style,sav_v2x_sec_core.c,384,sav_v2x_sec_init,HB_PRIO_2,New,None,"",/warninginstance/7545215339.txt
50,10896193.7545214489,Non-const String Literal,Style,bsmd.c,1937,main,HB_PRIO_2,New,None,"",/warninginstance/7545214489.txt
50,10908777.7545218663,Inappropriate Assignment Type,Style,sv2x_cn_mgmt_api_ext_i.c,222,sv2X_cn_mgmt_stack_state_response_handler,HB_PRIO_2,New,None,"",/warninginstance/7545218663.txt
50,10908781.7545218789,Inappropriate Assignment Type,Style,sv2x_cn_mgmt_api_ext_i.c,758,sv2x_send_state_request_thread_common,HB_PRIO_2,New,None,"",/warninginstance/7545218789.txt
50,10908782.7545218790,Inappropriate Assignment Type,Style,sv2x_cn_mgmt_api_ext_i.c,759,sv2x_send_state_request_thread_common,HB_PRIO_2,New,None,"",/warninginstance/7545218790.txt
50,10908785.7545218798,Inappropriate Assignment Type,Style,sv2x_cn_mgmt_api_ext_i.c,808,sv2x_send_state_request_thread_common,HB_PRIO_2,New,None,"",/warninginstance/7545218798.txt
50,10960537.7545218796,Inappropriate Assignment Type,Style,sv2x_cn_mgmt_api_ext_i.c,788,sv2x_send_state_request_thread_common,HB_PRIO_2,New,None,"",/warninginstance/7545218796.txt
50,10966162.7545224465,Inappropriate Assignment Type,Style,interop_logger.c,1021,fill_ph_point_interop,HB_PRIO_2,New,None,"",/warninginstance/7545224465.txt
50,10966169.7545214498,Inappropriate Assignment Type,Style,bsmd.c,2157,main,HB_PRIO_2,New,None,"",/warninginstance/7545214498.txt
50,10966173.7545215890,Inappropriate Assignment Type,Style,bsmreceive.c,769,bsm_receive,HB_PRIO_2,New,None,"",/warninginstance/7545215890.txt
50,10966183.7545216629,Inappropriate Assignment Type,Style,pos_data_intf.c,190,pos_data_recv,HB_PRIO_2,New,None,"",/warninginstance/7545216629.txt
50,10966186.7545216632,Inappropriate Assignment Type,Style,pos_data_intf.c,198,pos_data_recv,HB_PRIO_2,New,None,"",/warninginstance/7545216632.txt
50,10966189.7545216635,Inappropriate Assignment Type,Style,pos_data_intf.c,200,pos_data_recv,HB_PRIO_2,New,None,"",/warninginstance/7545216635.txt
50,10966195.7545218657,Side Effects in Logical Operand,Style,sv2x_cn_mgmt_api_ext_i.c,179,sv2x_handle_module_state_change,HB_PRIO_2,New,None,"",/warninginstance/7545218657.txt
50,10966198.7545218660,Side Effects in Logical Operand,Style,sv2x_cn_mgmt_api_ext_i.c,187,sv2x_handle_module_state_change,HB_PRIO_2,New,None,"",/warninginstance/7545218660.txt
50,10966200.7545218758,Side Effects in Logical Operand,Style,sv2x_cn_mgmt_api_ext_i.c,519,sv2x_cn_mgmt_ext_deinit,HB_PRIO_2,New,None,"",/warninginstance/7545218758.txt
50,10966228.7545222777,Inappropriate Assignment Type,Style,io.c,28,process_rx_msg,HB_PRIO_2,New,None,"",/warninginstance/7545222777.txt
50,10966230.7545223016,Inappropriate Assignment Type,Style,udpio.c,474,udpio_rx_thread,HB_PRIO_2,New,None,"",/warninginstance/7545223016.txt
50,10966236.7545223056,Inappropriate Assignment Type,Style,udpio.c,759,io_open,HB_PRIO_2,New,None,"",/warninginstance/7545223056.txt
50,10966239.7545223066,Inappropriate Assignment Type,Style,udpio.c,814,io_open,HB_PRIO_2,New,None,"",/warninginstance/7545223066.txt
50,10966242.7545223343,Inappropriate Assignment Type,Style,libdsmp.c,144,nw_mgmt_send_state,HB_PRIO_2,New,None,"",/warninginstance/7545223343.txt
50,10966246.7545223347,Inappropriate Assignment Type,Style,libdsmp.c,172,nw_mgmt_change_state,HB_PRIO_2,New,None,"",/warninginstance/7545223347.txt
50,10966250.7545223356,Inappropriate Assignment Type,Style,libdsmp.c,250,nw_mgmt_cmd_standby_no_op,HB_PRIO_2,New,None,"",/warninginstance/7545223356.txt
50,10966262.7545223398,Inappropriate Assignment Type,Style,libdsmp.c,522,nw_cn_mgmtsrv_lib_req_handler,HB_PRIO_2,New,None,"",/warninginstance/7545223398.txt
50,10966272.7545223542,Inappropriate Assignment Type,Style,libdsmp.c,1291,sv2x_dsmp_process_tx_request,HB_PRIO_2,New,None,"",/warninginstance/7545223542.txt
50,10966284.7545226289,Inappropriate Assignment Type,Style,bsmtransmit.c,1381,bsm_tx_timer,HB_PRIO_2,New,None,"",/warninginstance/7545226289.txt
50,10966296.7545226524,Inappropriate Assignment Type,Style,cn_fac_mgmt.c,124,fac_send_fac_state_indication,HB_PRIO_2,New,None,"",/warninginstance/7545226524.txt
50,10966303.7545226531,Inappropriate Assignment Type,Style,cn_fac_mgmt.c,158,fac_mgmt_change_mgmt_state,HB_PRIO_2,New,None,"",/warninginstance/7545226531.txt
50,10966307.7545226535,Inappropriate Assignment Type,Style,cn_fac_mgmt.c,175,fac_mgmt_change_fac_state,HB_PRIO_2,New,None,"",/warninginstance/7545226535.txt
50,10966310.7545226539,Inappropriate Assignment Type,Style,cn_fac_mgmt.c,233,fac_mgmt_cmd_standby_no_op,HB_PRIO_2,New,None,"",/warninginstance/7545226539.txt
50,10966314.7545226552,Inappropriate Assignment Type,Style,cn_fac_mgmt.c,308,fac_mgmt_send_state,HB_PRIO_2,New,None,"",/warninginstance/7545226552.txt
50,10966322.7545226561,Inappropriate Assignment Type,Style,cn_fac_mgmt.c,349,fac_mgmt_cmd_standby_op,HB_PRIO_2,New,None,"",/warninginstance/7545226561.txt
50,10978813.7545214433,Non-const String Literal,Style,bsmd.c,1207,set_defaults,HB_PRIO_2,New,None,"",/warninginstance/7545214433.txt
50,10978814.7545214434,Non-const String Literal,Style,bsmd.c,1208,set_defaults,HB_PRIO_2,New,None,"",/warninginstance/7545214434.txt
50,10978818.7545218551,Inappropriate Assignment Type,Style,sv2x_cn_mgmt_api_i.c,638,sv2x_cn_get_mgmt_data,HB_PRIO_2,New,None,"",/warninginstance/7545218551.txt
50,11069644.7545211463,Non-const String Literal,Style,vehicle_data.c,84,veh_data_receiver,HB_PRIO_2,New,None,"",/warninginstance/7545211463.txt
50,11069681.7545211710,Non-const String Literal,Style,position_data.c,144,pos_data_receiver,HB_PRIO_2,New,None,"",/warninginstance/7545211710.txt
50,11069851.7545216619,Inappropriate Assignment Type,Style,pos_data_intf.c,148,pos_data_recv,HB_PRIO_2,New,None,"",/warninginstance/7545216619.txt
50,11069931.7545230143,Missing External Declaration,Style,position_data.c,266,"",HB_PRIO_2,New,None,"",/warninginstance/7545230143.txt
50,11222958.7545218521,Cast Removes const Qualifier,Reliability,sv2x_cn_mgmt_api_i.c,184,sv2x_cn_security_start,HB_PRIO_2,New,None,"",/warninginstance/7545218521.txt
50,11328701.7545225006,Inappropriate Assignment Type,Style,sv2x_cn_mgmt_api_monitor.c,287,sv2x_cn_mgmt_recv_indications,HB_PRIO_2,New,None,"",/warninginstance/7545225006.txt
50,11328702.7545225007,Inappropriate Assignment Type,Style,sv2x_cn_mgmt_api_monitor.c,283,sv2x_cn_mgmt_recv_indications,HB_PRIO_2,New,None,"",/warninginstance/7545225007.txt
50,11328703.7545225008,Inappropriate Assignment Type,Style,sv2x_cn_mgmt_api_monitor.c,309,sv2x_cn_mgmt_recv_indications,HB_PRIO_2,New,None,"",/warninginstance/7545225008.txt
50,11328704.7545225009,Inappropriate Assignment Type,Style,sv2x_cn_mgmt_api_monitor.c,298,sv2x_cn_mgmt_recv_indications,HB_PRIO_2,New,None,"",/warninginstance/7545225009.txt
50,11502119.7545214491,Inappropriate Assignment Type,Style,bsmd.c,2111,main,HB_PRIO_2,New,None,"",/warninginstance/7545214491.txt
50,11502123.7545223345,Inappropriate Assignment Type,Style,libdsmp.c,169,nw_mgmt_change_state,HB_PRIO_2,New,None,"",/warninginstance/7545223345.txt
50,11502124.7545223361,Inappropriate Assignment Type,Style,libdsmp.c,284,nw_mgmt_cmd_standby_op,HB_PRIO_2,New,None,"",/warninginstance/7545223361.txt
50,11502127.7545223364,Inappropriate Assignment Type,Style,libdsmp.c,289,nw_mgmt_cmd_standby_op,HB_PRIO_2,New,None,"",/warninginstance/7545223364.txt
50,11502133.7545223418,Inappropriate Assignment Type,Style,libdsmp.c,738,sv2x_dsmp_init,HB_PRIO_2,New,None,"",/warninginstance/7545223418.txt
50,11502138.7545226529,Inappropriate Assignment Type,Style,cn_fac_mgmt.c,156,fac_mgmt_change_mgmt_state,HB_PRIO_2,New,None,"",/warninginstance/7545226529.txt
50,11502140.7545226533,Inappropriate Assignment Type,Style,cn_fac_mgmt.c,173,fac_mgmt_change_fac_state,HB_PRIO_2,New,None,"",/warninginstance/7545226533.txt
50,11502141.7545226543,Inappropriate Assignment Type,Style,cn_fac_mgmt.c,278,fac_mgmt_cmd_operational,HB_PRIO_2,New,None,"",/warninginstance/7545226543.txt
50,11502144.7545226546,Inappropriate Assignment Type,Style,cn_fac_mgmt.c,281,fac_mgmt_cmd_operational,HB_PRIO_2,New,None,"",/warninginstance/7545226546.txt
45,1190645.7545231110,Global Variable Declared with Different Types,Reliability,ds_prerecfile.c,16,"",HB_PRIO_1,New,None,"",/warninginstance/7545231110.txt
45,1214494.7545230379,Condition Contains Side Effects,Style,str_to_bin.c,89,"",HB_PRIO_2,New,TO BE FIXED,"",/warninginstance/7545230379.txt
45,1215127.7545230684,Condition Contains Side Effects,Style,sv2x_gnssif_test_pvdp.c,117,"",HB_PRIO_2,New,None,"",/warninginstance/7545230684.txt
45,3016631.7545230677,Condition Contains Side Effects,Style,conffileparse.c,62,"",HB_PRIO_2,New,TO BE FIXED,"",/warninginstance/7545230677.txt
45,10668150.7545230435,Condition Contains Side Effects,Style,io.c,767,"",HB_PRIO_2,New,None,"",/warninginstance/7545230435.txt
44,4532944.7545230994,Cast Alters Value,Security,bsmd.c,1791,facility_process_opt,HB_PRIO_2,New,None,"",/warninginstance/7545230994.txt
44,4532945.7545230995,Cast Alters Value,Security,bsmd.c,1787,facility_process_opt,HB_PRIO_2,New,None,"",/warninginstance/7545230995.txt
43,10668153.7545230884,Cast Alters Value,Security,io.c,781,parse_aid_priority_map,HB_PRIO_2,New,None,"",/warninginstance/7545230884.txt
43,10958094.7545230889,Cast Alters Value,Security,udpio.c,308,parse_aid_priority_map,HB_PRIO_2,New,None,"",/warninginstance/7545230889.txt
43,10567638.7545214672,Function Pointer Conversion,Style,bsmd.c,1586,facility_init,HB_PRIO_1,New,None,"",/warninginstance/7545214672.txt
40,10405098.7545230870,Cast Alters Value,Security,sav_v2x_sec_service_ac.c,1306,sav_v2x_sec_service_stat_err,HB_PRIO_2,New,None,"",/warninginstance/7545230870.txt
38,8266939.7545231062,Cast Alters Value,Security,coc_intf.c,91,bsmd_coc_send_sec_tx_ind,HB_PRIO_2,New,None,"",/warninginstance/7545231062.txt
38,1215472.7545230971,Buffer Overrun,Security,str_to_bin.c,97,parse_hex,HB_PRIO_1,New,TO BE FIXED,"",/warninginstance/7545230971.txt
32,8433328.7545230978,Cast Alters Value,Security,sv2x_canif_api.c,839,sv2x_canif_send_ext,HB_PRIO_2,New,None,"",/warninginstance/7545230978.txt
32,4532911.7545230892,Buffer Overrun,Security,udpio.c,88,udpio_write_event,HB_PRIO_1,New,None,"",/warninginstance/7545230892.txt
32,4532912.7545230893,Buffer Overrun,Security,udpio.c,109,udpio_write,HB_PRIO_1,New,None,"",/warninginstance/7545230893.txt
29,1228962.7545230992,Buffer Overrun,Security,ds_livedata.c,1166,fill_ph_point,HB_PRIO_1,New,None,"",/warninginstance/7545230992.txt
29,1228960.7545230990,Buffer Overrun,Security,ds_livedata.c,1164,fill_ph_point,HB_PRIO_1,New,None,"",/warninginstance/7545230990.txt
28,8433327.7545230896,Cast Alters Value,Security,sv2x_canif_api.c,786,sv2x_canif_validate_send_pvdp,HB_PRIO_2,New,None,"",/warninginstance/7545230896.txt
20,1188932.7545230271,Redundant Condition,Redundancy,savari_psid.c,57,psid_to_pencoded,HB_PRIO_2,New,TO BE FIXED,"",/warninginstance/7545230271.txt
20,1189184.7545230592,Redundant Condition,Redundancy,sv2x_cn_mgmt_api_i.c,537,sv2x_savari_stop_cn_stack,HB_PRIO_2,New,None,"",/warninginstance/7545230592.txt
20,1214701.7545230512,Redundant Condition,Redundancy,savari_ipv6.c,208,savari_generate_ipv6_on_EIU,HB_PRIO_2,New,TO BE FIXED,"",/warninginstance/7545230512.txt
20,6253370.7545230278,Redundant Condition,Redundancy,libpre_filter.c,580,prefilter_rxrate_warn,HB_PRIO_2,New,None,"",/warninginstance/7545230278.txt
20,9367012.7545230525,Redundant Condition,Redundancy,sav_v2x_sec_service_ac.c,719,sav_v2x_sec_service_init,HB_PRIO_2,New,None,"",/warninginstance/7545230525.txt
20,9371244.7545230619,Redundant Condition,Redundancy,libdsmp.c,1325,sv2x_dsmp_process_mac_change,HB_PRIO_2,New,None,"",/warninginstance/7545230619.txt
20,9371253.7545230747,Redundant Condition,Redundancy,bsmd.c,1528,facility_init,HB_PRIO_2,New,None,"",/warninginstance/7545230747.txt
20,10429735.7545230353,Redundant Condition,Redundancy,prefilter.c,377,pf_timer_thread,HB_PRIO_2,New,None,"",/warninginstance/7545230353.txt
20,10803125.7545230503,Redundant Condition,Redundancy,sv2x_cn_mgmt_api_monitor.c,281,sv2x_cn_mgmt_recv_indications,HB_PRIO_2,New,None,"",/warninginstance/7545230503.txt
20,10830750.7545230542,Redundant Condition,Redundancy,sav_v2x_sec_mgmt.c,232,sav_v2x_sec_mgmt_send_cert_reset_resp,HB_PRIO_2,New,None,"",/warninginstance/7545230542.txt
20,10958089.7545230548,Redundant Condition,Redundancy,io.c,939,radio_recv_callback,HB_PRIO_2,New,None,"",/warninginstance/7545230548.txt
20,10966338.7545230349,Redundant Condition,Redundancy,sv2x_cn_mgmt_api_ext_i.c,723,wait_for_module_responses,HB_PRIO_2,New,None,"",/warninginstance/7545230349.txt
20,11222963.7545230496,Redundant Condition,Redundancy,sv2x_cn_mgmt_api_i.c,42,sv2x_cn_stop_process,HB_PRIO_2,New,None,"",/warninginstance/7545230496.txt
18,5733107.7545230543,Unreachable Call,Redundancy,sav_v2x_sec_mgmt.c,233,sav_v2x_sec_mgmt_send_cert_reset_resp,HB_PRIO_2,New,None,"",/warninginstance/7545230543.txt
18,8945203.7545230450,Unreachable Call,Redundancy,sv2x_tpool.c,327,sv2x_threadpool_init,HB_PRIO_2,New,None,"",/warninginstance/7545230450.txt
18,9103665.7545230422,Unreachable Call,Redundancy,bsmtransmit.c,882,bsm_tx,HB_PRIO_2,New,None,"",/warninginstance/7545230422.txt
18,9367013.7545230526,Unreachable Call,Redundancy,sav_v2x_sec_service_ac.c,720,sav_v2x_sec_service_init,HB_PRIO_2,New,None,"",/warninginstance/7545230526.txt
18,9371245.7545230621,Unreachable Call,Redundancy,libdsmp.c,1327,sv2x_dsmp_process_mac_change,HB_PRIO_2,New,None,"",/warninginstance/7545230621.txt
18,10637731.7545230524,Unreachable Call,Redundancy,cn_fac_mgmt.c,71,fac_send_err_indication,HB_PRIO_2,New,None,"",/warninginstance/7545230524.txt
18,10637732.7545230538,Unreachable Call,Redundancy,sav_v2x_sec_mgmt.c,203,sav_v2x_sec_mgmt_send_err_ind,HB_PRIO_2,New,None,"",/warninginstance/7545230538.txt
18,10657054.7545230540,Unreachable Call,Redundancy,libdsmp.c,79,nw_send_err_indication,HB_PRIO_2,New,None,"",/warninginstance/7545230540.txt
18,10840617.7545230412,Unreachable Call,Redundancy,libdsmp.c,191,nw_mgmt_update_radio_status,HB_PRIO_2,New,None,"",/warninginstance/7545230412.txt
18,11328705.7545230507,Unreachable Call,Redundancy,sv2x_cn_mgmt_api_monitor.c,283,sv2x_cn_mgmt_recv_indications,HB_PRIO_2,New,None,"",/warninginstance/7545230507.txt
18,11328706.7545230508,Unreachable Call,Redundancy,sv2x_cn_mgmt_api_monitor.c,287,sv2x_cn_mgmt_recv_indications,HB_PRIO_2,New,None,"",/warninginstance/7545230508.txt
18,11328707.7545230509,Unreachable Call,Redundancy,sv2x_cn_mgmt_api_monitor.c,298,sv2x_cn_mgmt_recv_indications,HB_PRIO_2,New,None,"",/warninginstance/7545230509.txt
18,11328708.7545230510,Unreachable Call,Redundancy,sv2x_cn_mgmt_api_monitor.c,309,sv2x_cn_mgmt_recv_indications,HB_PRIO_2,New,None,"",/warninginstance/7545230510.txt
17,1214769.7545230513,Unreachable Computation,Redundancy,savari_ipv6.c,209,savari_generate_ipv6_on_EIU,HB_PRIO_2,New,TO BE FIXED,"",/warninginstance/7545230513.txt
17,6253372.7545230279,Unreachable Computation,Redundancy,libpre_filter.c,580,prefilter_rxrate_warn,HB_PRIO_2,New,None,"",/warninginstance/7545230279.txt
14,1189166.7545230594,Unreachable Data Flow,Redundancy,sv2x_cn_mgmt_api_i.c,538,sv2x_savari_stop_cn_stack,HB_PRIO_2,New,None,"",/warninginstance/7545230594.txt
14,9371254.7545230749,Unreachable Data Flow,Redundancy,bsmd.c,1529,facility_init,HB_PRIO_2,New,None,"",/warninginstance/7545230749.txt
14,10958090.7545230549,Unreachable Data Flow,Redundancy,io.c,939,radio_recv_callback,HB_PRIO_2,New,None,"",/warninginstance/7545230549.txt
